# time x y z qx qy qz qw
1.413393214805760384e+09 -1.757766200000000084e-04 -5.383394399999999599e-04 -7.973697900000000166e-04 1.236358000000000075e-02 -7.992406600000000472e-01 4.974069200000000301e-03 6.008633500000000183e-01
1.413393214855760574e+09 -2.019218799999999872e-04 -5.386761099999999710e-04 -7.719608100000000450e-04 1.241395600000000030e-02 -7.992279599999999595e-01 4.907152199999999763e-03 6.008797500000000458e-01
1.413393214905760527e+09 -2.277872499999999967e-04 -5.578837699999999707e-04 -7.133632099999999811e-04 1.246130999999999975e-02 -7.992232200000000120e-01 4.859754400000000120e-03 6.008854599999999824e-01
1.413393214955760479e+09 -2.327106400000000038e-04 -5.823306199999999516e-04 -6.780212499999999825e-04 1.242194100000000058e-02 -7.992335400000000201e-01 4.902931200000000198e-03 6.008721999999999674e-01
1.413393215005760431e+09 -2.659249699999999836e-04 -6.280360700000000478e-04 -6.022045000000000176e-04 1.239624999999999928e-02 -7.992409000000000319e-01 4.876644000000000291e-03 6.008631599999999517e-01
1.413393215055760384e+09 -2.995446799999999972e-04 -6.411297799999999669e-04 -5.624792800000000259e-04 1.251185999999999965e-02 -7.994063000000000141e-01 4.479537100000000049e-03 6.006437799999999605e-01
1.413393215105760574e+09 -3.179348099999999844e-04 -6.481919500000000002e-04 -5.151590499999999682e-04 1.254574800000000066e-02 -7.994493299999999580e-01 4.860186199999999915e-03 6.005828500000000014e-01
1.413393215155760527e+09 -3.411776100000000187e-04 -6.904526300000000125e-04 -6.061774899999999465e-04 1.267297600000000073e-02 -7.993608199999999719e-01 4.682361099999999936e-03 6.006993900000000552e-01
1.413393215205760479e+09 -3.477407500000000130e-04 -5.796639599999999686e-04 -5.013821399999999606e-04 1.280160399999999941e-02 -7.994595700000000082e-01 4.546300399999999783e-03 6.005662699999999576e-01
1.413393215255760431e+09 -3.439464299999999927e-04 -7.080294099999999815e-04 -5.552719700000000036e-04 1.282469299999999986e-02 -7.994545899999999650e-01 4.450423200000000294e-03 6.005731199999999603e-01
1.413393215305760384e+09 -3.236593100000000208e-04 -7.071547899999999732e-04 -5.388764099999999698e-04 1.295711499999999995e-02 -7.994675900000000057e-01 4.246564300000000083e-03 6.005544600000000122e-01
1.413393215355760574e+09 -3.237069200000000039e-04 -7.148798199999999462e-04 -6.458803099999999974e-04 1.302873799999999978e-02 -7.995166500000000509e-01 4.134502499999999706e-03 6.004883699999999935e-01
1.413393215405760527e+09 -3.080116000000000039e-04 -7.142281100000000141e-04 -4.037310299999999894e-04 1.305997400000000024e-02 -7.997184099999999907e-01 4.092879300000000324e-03 6.002192499999999820e-01
1.413393215455760479e+09 -3.392354699999999791e-04 -7.257865399999999766e-04 -1.990300600000000010e-04 1.324048300000000081e-02 -7.999058500000000294e-01 3.916736799999999928e-03 5.999666500000000458e-01
1.413393215505760431e+09 -4.435447000000000022e-04 -8.382534500000000032e-04 -6.777282499999999770e-05 1.316915100000000047e-02 -8.000443900000000497e-01 3.872810799999999807e-03 5.997837499999999489e-01
1.413393215555760384e+09 -5.402461399999999598e-04 -8.127517899999999991e-04 1.066788500000000027e-04 1.324890599999999953e-02 -8.001790300000000133e-01 3.777495000000000071e-03 5.996029600000000181e-01
1.413393215605760574e+09 -5.937872100000000540e-04 -7.911993500000000365e-04 3.164878599999999863e-04 1.338897099999999951e-02 -8.002165500000000264e-01 3.590655500000000059e-03 5.995509300000000374e-01
1.413393215655760527e+09 -5.843440299999999761e-04 -7.550106799999999627e-04 4.357241900000000177e-04 1.324820999999999985e-02 -8.003622500000000528e-01 3.721702900000000216e-03 5.993587400000000009e-01
1.413393215705760479e+09 -5.772563400000000006e-04 -8.145505899999999589e-04 6.887795500000000112e-04 1.333607499999999932e-02 -8.008574899999999497e-01 3.587292699999999977e-03 5.986957200000000423e-01
1.413393215755760431e+09 -6.874730199999999972e-04 -8.265929399999999471e-04 4.790922399999999895e-04 1.341495000000000014e-02 -8.013363100000000516e-01 3.443902500000000158e-03 5.980537599999999898e-01
1.413393215805760384e+09 -8.101773800000000320e-04 -1.000544500000000083e-03 6.921068600000000639e-05 1.358626700000000083e-02 -8.017334699999999481e-01 3.310072800000000114e-03 5.975181200000000414e-01
1.413393215855760574e+09 -9.996513999999999747e-04 -9.621255000000000432e-04 -1.305631699999999882e-04 1.359476800000000013e-02 -8.020793200000000400e-01 3.309178700000000098e-03 5.970535999999999621e-01
1.413393215905760527e+09 -1.054720600000000081e-03 -1.029144899999999939e-03 -1.910238500000000091e-04 1.360522999999999941e-02 -8.021269300000000158e-01 3.330258999999999910e-03 5.969892799999999555e-01
1.413393215955760479e+09 -1.109625200000000003e-03 -1.081692100000000017e-03 -1.354557600000000090e-04 1.348123099999999977e-02 -8.021003500000000175e-01 3.502548099999999894e-03 5.970268100000000189e-01
1.413393216005760431e+09 -9.456851999999999966e-04 -1.041673899999999995e-03 -9.485328799999999578e-05 1.363938299999999972e-02 -8.019886000000000514e-01 3.277103500000000131e-03 5.971746100000000501e-01
1.413393216055760384e+09 -1.019312000000000083e-03 -1.048629799999999980e-03 1.533571199999999972e-04 1.387737500000000082e-02 -8.019859000000000293e-01 2.955459799999999963e-03 5.971744300000000338e-01
1.413393216105760574e+09 -1.033468399999999980e-03 -9.969167299999999367e-04 2.685903499999999855e-04 1.391415900000000060e-02 -8.020318800000000303e-01 2.840411599999999922e-03 5.971123799999999981e-01
1.413393216155760527e+09 -9.834863200000000180e-04 -1.053311099999999952e-03 3.186990200000000073e-04 1.404090399999999988e-02 -8.016773699999999447e-01 2.802334999999999982e-03 5.975854699999999520e-01
1.413393216205760479e+09 -1.000415499999999895e-03 -1.000486099999999901e-03 3.610849200000000245e-04 1.424135099999999932e-02 -8.018335500000000060e-01 2.586710700000000116e-03 5.973721199999999509e-01
1.413393216255760431e+09 -1.156364800000000059e-03 -8.363334299999999931e-04 2.878810200000000053e-04 1.436020600000000036e-02 -8.025129699999999922e-01 2.741659000000000023e-03 5.964555299999999560e-01
1.413393216305760384e+09 -1.390770599999999928e-03 -9.015191299999999542e-04 1.536008599999999990e-04 1.435483100000000019e-02 -8.033149200000000434e-01 2.789270099999999978e-03 5.953749299999999689e-01
1.413393216355760574e+09 -1.385529099999999961e-03 -7.929868699999999661e-04 -4.669019200000000042e-05 1.416305699999999973e-02 -8.036815899999999457e-01 2.688438000000000026e-03 5.948849400000000287e-01
1.413393216405760527e+09 -1.291355000000000107e-03 -9.275329700000000364e-04 1.419682400000000101e-04 1.431099400000000049e-02 -8.041527600000000220e-01 2.669385099999999848e-03 5.942444000000000059e-01
1.413393216455760479e+09 -1.547488299999999961e-03 -1.113383300000000010e-03 4.176675900000000117e-04 1.461486300000000051e-02 -8.040421700000000005e-01 2.405860100000000151e-03 5.943877499999999925e-01
1.413393216505760431e+09 -1.885532500000000047e-03 -8.176868500000000501e-04 2.577513800000000191e-04 1.427852400000000077e-02 -8.053503800000000323e-01 1.910034699999999929e-03 5.926240299999999683e-01
1.413393216555760384e+09 -1.790864099999999902e-03 -3.308330299999999837e-04 1.900519499999999990e-04 1.375068500000000034e-02 -8.058397099999999869e-01 1.003203999999999945e-03 5.919731999999999772e-01
1.413393216605760574e+09 -1.609078899999999987e-03 2.428029099999999931e-04 -4.366576999999999850e-04 1.249044000000000022e-02 -8.060887500000000205e-01 1.207818999999999950e-03 5.916616099999999490e-01
1.413393216655760527e+09 -1.432216700000000066e-03 6.758834400000000376e-04 -2.490748500000000264e-04 1.227129799999999993e-02 -8.054768300000000325e-01 2.522044399999999898e-04 5.925001500000000032e-01
1.413393216705760479e+09 -1.019414800000000010e-03 9.665236100000000044e-04 3.292496200000000076e-04 1.272101800000000060e-02 -8.049133800000000116e-01 -2.446222200000000135e-03 5.932509200000000149e-01
1.413393216755760431e+09 -6.652104599999999601e-04 1.435129999999999956e-03 1.826264300000000071e-03 1.301074900000000027e-02 -8.047600700000000495e-01 -5.647418500000000140e-03 5.934307500000000068e-01
1.413393216805760384e+09 -4.617847900000000101e-05 1.842209100000000068e-03 4.653349900000000074e-03 1.355085500000000054e-02 -8.042654799999999771e-01 -8.446513399999999380e-03 5.940556099999999562e-01
1.413393216855760574e+09 1.066331000000000006e-03 1.979614800000000039e-03 8.603492000000000778e-03 1.373686900000000051e-02 -8.034262699999999979e-01 -1.065452499999999976e-02 5.951503999999999683e-01
1.413393216905760527e+09 2.662136700000000081e-03 1.810377300000000052e-03 1.405380699999999976e-02 1.388604799999999979e-02 -8.019727700000000015e-01 -1.287371000000000001e-02 5.970604000000000466e-01
1.413393216955760479e+09 4.713839699999999855e-03 1.556248099999999910e-03 1.966474600000000031e-02 1.499384399999999923e-02 -8.016678999999999888e-01 -1.597573299999999891e-02 5.973680000000000101e-01
1.413393217005760431e+09 7.652497400000000428e-03 7.742897199999999956e-04 2.661295600000000011e-02 1.526165600000000018e-02 -8.017960100000000034e-01 -1.807799499999999948e-02 5.971293199999999635e-01
1.413393217055760384e+09 1.123072399999999922e-02 -7.768277600000000069e-04 3.523724000000000300e-02 1.530166399999999954e-02 -8.030681299999999911e-01 -1.901994099999999854e-02 5.953869999999999996e-01
1.413393217105760574e+09 1.555615100000000070e-02 -2.749194899999999817e-03 4.716062900000000252e-02 1.483061999999999922e-02 -8.036780399999999824e-01 -1.938607100000000125e-02 5.945635799999999804e-01
1.413393217155760527e+09 2.034066099999999946e-02 -5.290344899999999649e-03 6.080590599999999984e-02 1.394519999999999961e-02 -8.046846399999999511e-01 -1.908058699999999955e-02 5.932319000000000342e-01
1.413393217205760479e+09 2.593861000000000083e-02 -8.241758400000000206e-03 7.562786700000000140e-02 1.367186500000000006e-02 -8.053972499999999535e-01 -1.921987199999999896e-02 5.922659500000000410e-01
1.413393217255760431e+09 3.135966800000000027e-02 -1.224105200000000053e-02 8.893058600000000591e-02 1.397340600000000072e-02 -8.053166999999999964e-01 -2.068045599999999984e-02 5.923192400000000246e-01
1.413393217305760384e+09 3.860567200000000060e-02 -1.571552699999999997e-02 1.006443600000000022e-01 1.427110900000000057e-02 -8.056696199999999752e-01 -2.164671099999999904e-02 5.917974400000000079e-01
1.413393217355760574e+09 4.588038199999999733e-02 -2.018990999999999841e-02 1.106833200000000017e-01 1.445155899999999924e-02 -8.063245900000000077e-01 -2.143218599999999890e-02 5.909081699999999548e-01
1.413393217405760527e+09 5.392149599999999932e-02 -2.520365600000000136e-02 1.204974899999999988e-01 1.458187600000000056e-02 -8.071736400000000256e-01 -2.211313900000000041e-02 5.897194999999999521e-01
1.413393217455760479e+09 6.175928900000000193e-02 -3.188587300000000208e-02 1.283479299999999990e-01 1.466619499999999993e-02 -8.079848200000000480e-01 -2.255905500000000147e-02 5.885885800000000279e-01
1.413393217505760431e+09 7.001304499999999598e-02 -3.965007799999999832e-02 1.344084700000000021e-01 1.520115399999999971e-02 -8.082454300000000424e-01 -2.286085499999999937e-02 5.882054300000000291e-01
1.413393217555760384e+09 7.846365900000000504e-02 -4.842522700000000124e-02 1.395345600000000019e-01 1.484742799999999932e-02 -8.082477999999999607e-01 -2.346110200000000104e-02 5.881875800000000432e-01
1.413393217605760574e+09 8.741421300000000449e-02 -5.800191500000000111e-02 1.439208600000000116e-01 1.540574699999999915e-02 -8.082122600000000157e-01 -2.398536999999999891e-02 5.882009099999999657e-01
1.413393217655760527e+09 9.658591399999999494e-02 -6.867264600000000385e-02 1.485241399999999989e-01 1.566563300000000172e-02 -8.083347199999999511e-01 -2.388226200000000132e-02 5.880299300000000340e-01
1.413393217705760479e+09 1.062103900000000017e-01 -8.004162600000000460e-02 1.546884400000000104e-01 1.556829199999999920e-02 -8.083620099999999642e-01 -2.440157899999999963e-02 5.879736800000000541e-01
1.413393217755760431e+09 1.160276300000000066e-01 -9.242841300000000093e-02 1.629304400000000097e-01 1.565776400000000110e-02 -8.081984100000000337e-01 -2.400658400000000095e-02 5.882124100000000189e-01
1.413393217805760384e+09 1.259328299999999956e-01 -1.055678599999999995e-01 1.732641400000000109e-01 1.548818899999999943e-02 -8.084654999999999481e-01 -2.371730699999999997e-02 5.878615000000000368e-01
1.413393217855760574e+09 1.363897199999999921e-01 -1.194873999999999936e-01 1.849559500000000078e-01 1.457002200000000018e-02 -8.085466100000000544e-01 -2.306039899999999879e-02 5.877995499999999485e-01
1.413393217905760527e+09 1.473369200000000101e-01 -1.345993600000000012e-01 1.974457900000000099e-01 1.462012000000000034e-02 -8.084060899999999661e-01 -2.257773100000000019e-02 5.880102799999999963e-01
1.413393217955760479e+09 1.583650799999999914e-01 -1.502427899999999872e-01 2.116176800000000024e-01 1.435174399999999961e-02 -8.080110700000000534e-01 -2.244494400000000139e-02 5.885646599999999617e-01
1.413393218005760431e+09 1.695751799999999920e-01 -1.667890700000000115e-01 2.257718599999999909e-01 1.343632200000000054e-02 -8.083553100000000491e-01 -2.153404000000000082e-02 5.881474700000000055e-01
1.413393218055760384e+09 1.807740899999999984e-01 -1.837408799999999953e-01 2.391233899999999912e-01 1.149496199999999919e-02 -8.083707199999999871e-01 -1.869552799999999945e-02 5.882644999999999680e-01
1.413393218105760574e+09 1.921512999999999971e-01 -2.013211599999999990e-01 2.493754900000000052e-01 8.848118099999999903e-03 -8.087742700000000173e-01 -1.567605500000000124e-02 5.878436400000000006e-01
1.413393218155760527e+09 2.061772699999999958e-01 -2.166960900000000079e-01 2.602095099999999772e-01 5.181655500000000025e-03 -8.090719699999999737e-01 -1.039200300000000035e-02 5.875948500000000019e-01
1.413393218205760479e+09 2.216515400000000080e-01 -2.306937099999999963e-01 2.686336200000000174e-01 1.844323300000000028e-03 -8.091028700000000295e-01 -4.025647099999999853e-03 5.876503499999999880e-01
1.413393218255760431e+09 2.353824099999999864e-01 -2.461245300000000080e-01 2.731364000000000014e-01 -2.923276299999999928e-03 -8.098121400000000136e-01 1.967744400000000140e-03 5.866786800000000079e-01
1.413393218305760384e+09 2.496138099999999915e-01 -2.613567199999999868e-01 2.742656199999999878e-01 -6.490345600000000000e-03 -8.108033100000000548e-01 6.562351999999999595e-03 5.852459300000000253e-01
1.413393218355760574e+09 2.642478200000000221e-01 -2.754188300000000034e-01 2.737899400000000094e-01 -6.065256199999999841e-03 -8.109506399999999449e-01 6.769686799999999859e-03 5.850439699999999688e-01
1.413393218405760527e+09 2.783308899999999975e-01 -2.884465800000000080e-01 2.709655599999999942e-01 -3.830524799999999921e-03 -8.104545899999999747e-01 2.048090399999999943e-03 5.857853600000000327e-01
1.413393218455760479e+09 2.928907399999999828e-01 -3.008332599999999912e-01 2.670106700000000055e-01 -4.213307299999999897e-04 -8.102913099999999869e-01 -3.260901799999999916e-03 5.860180699999999465e-01
1.413393218505760431e+09 3.073581499999999966e-01 -3.116477500000000012e-01 2.628678500000000140e-01 3.286956900000000039e-03 -8.098196899999999809e-01 -8.396236200000000566e-03 5.866095500000000351e-01
1.413393218555760384e+09 3.226501199999999847e-01 -3.224450799999999950e-01 2.586730700000000049e-01 6.290492600000000163e-03 -8.093910399999999505e-01 -1.395371500000000022e-02 5.870705899999999478e-01
1.413393218605760574e+09 3.371994300000000222e-01 -3.333398399999999984e-01 2.546018600000000132e-01 9.070179200000000330e-03 -8.085307999999999939e-01 -1.743704500000000171e-02 5.881255199999999572e-01
1.413393218655760527e+09 3.530865300000000095e-01 -3.444968199999999814e-01 2.513277099999999820e-01 1.079805799999999927e-02 -8.079673800000000128e-01 -1.938073900000000099e-02 5.888094000000000383e-01
1.413393218705760479e+09 3.700243400000000071e-01 -3.547945699999999758e-01 2.506167100000000203e-01 1.048623199999999984e-02 -8.081608900000000206e-01 -1.970345800000000008e-02 5.885386799999999807e-01
1.413393218755760431e+09 3.856528699999999810e-01 -3.666880499999999876e-01 2.484073499999999990e-01 1.161568399999999938e-02 -8.093250600000000405e-01 -2.053533299999999936e-02 5.868869799999999470e-01
1.413393218805760384e+09 4.013756900000000072e-01 -3.791769600000000073e-01 2.468948499999999990e-01 1.100691099999999943e-02 -8.126022299999999809e-01 -1.940235400000000013e-02 5.823916300000000490e-01
1.413393218855760574e+09 4.178980899999999998e-01 -3.911195599999999772e-01 2.461450500000000041e-01 7.551431100000000410e-03 -8.176918199999999581e-01 -1.583423200000000017e-02 5.753888600000000020e-01
1.413393218905760527e+09 4.342079600000000039e-01 -4.040784499999999779e-01 2.448147200000000134e-01 5.157541100000000329e-03 -8.226765600000000012e-01 -1.229873899999999950e-02 5.683532500000000320e-01
1.413393218955760479e+09 4.488970099999999852e-01 -4.175176899999999969e-01 2.435696800000000106e-01 3.441745500000000131e-03 -8.267616500000000146e-01 -1.004529200000000080e-02 5.624521500000000396e-01
1.413393219005760431e+09 4.648902599999999996e-01 -4.288187399999999760e-01 2.440294699999999983e-01 1.724932300000000087e-03 -8.293982100000000246e-01 -8.577598000000000514e-03 5.585893499999999845e-01
1.413393219055760384e+09 4.787914600000000021e-01 -4.411263100000000215e-01 2.462882399999999916e-01 9.255874400000000442e-04 -8.308075000000000321e-01 -6.657330099999999966e-03 5.565192899999999998e-01
1.413393219105760574e+09 4.892538200000000059e-01 -4.530754100000000117e-01 2.495671299999999981e-01 1.171453499999999988e-03 -8.306251500000000343e-01 -6.523576599999999885e-03 5.567925299999999522e-01
1.413393219155760527e+09 4.988444599999999896e-01 -4.632679599999999787e-01 2.534207900000000069e-01 9.534616000000000532e-04 -8.299254400000000143e-01 -5.861540400000000289e-03 5.578427200000000141e-01
1.413393219205760479e+09 5.061477500000000074e-01 -4.751894600000000080e-01 2.567900799999999761e-01 1.246586000000000048e-03 -8.293879199999999452e-01 -5.324497400000000220e-03 5.586463699999999477e-01
1.413393219255760431e+09 5.120477799999999524e-01 -4.856785299999999972e-01 2.607596699999999990e-01 1.781608199999999914e-03 -8.282692999999999861e-01 -4.784237000000000212e-03 5.603069800000000100e-01
