# time x y z qx qy qz qw
1.413393890555760384e+09 -1.214436200000000021e-01 -8.494831299999999752e-02 2.929874299999999931e-01 -2.915492999999999904e-02 -8.015797000000000061e-01 4.239144200000000097e-04 5.971765199999999885e-01
1.413393890605760574e+09 -1.281502700000000106e-01 -9.379011600000000670e-02 2.898770600000000197e-01 -2.935502300000000092e-02 -7.960694499999999563e-01 2.972802100000000009e-04 6.044928699999999600e-01
1.413393890655760527e+09 -1.351543699999999959e-01 -1.040539899999999990e-01 2.908097099999999990e-01 -2.831701899999999883e-02 -7.950772900000000476e-01 -8.293607300000000251e-04 6.058461499999999722e-01
1.413393890705760479e+09 -1.406730700000000112e-01 -1.155906500000000031e-01 2.922118499999999952e-01 -2.748199100000000075e-02 -7.977891099999999680e-01 -1.976972999999999925e-03 6.023067100000000229e-01
1.413393890755760431e+09 -1.444726400000000133e-01 -1.269914900000000124e-01 2.934690600000000038e-01 -2.619294499999999873e-02 -8.015269900000000503e-01 -3.373618499999999840e-03 5.973751200000000372e-01
1.413393890805760384e+09 -1.480808999999999875e-01 -1.394663399999999942e-01 2.961364899999999745e-01 -2.562712500000000060e-02 -8.055438400000000110e-01 -4.120081099999999864e-03 5.919673899999999822e-01
1.413393890855760574e+09 -1.504001399999999877e-01 -1.514676500000000092e-01 3.006851700000000016e-01 -2.497726200000000008e-02 -8.090150400000000186e-01 -5.396263699999999906e-03 5.872322199999999714e-01
1.413393890905760527e+09 -1.496390499999999957e-01 -1.607775999999999927e-01 3.010781299999999994e-01 -2.470999700000000091e-02 -8.112269300000000127e-01 -5.561059499999999878e-03 5.841826500000000255e-01
1.413393890955760479e+09 -1.504841299999999937e-01 -1.722651900000000125e-01 3.061059099999999811e-01 -2.393122300000000147e-02 -8.129572800000000043e-01 -6.594482199999999669e-03 5.817940000000000333e-01
1.413393891005760431e+09 -1.527539800000000114e-01 -1.853217000000000059e-01 3.137125599999999737e-01 -2.353871999999999909e-02 -8.142955299999999896e-01 -7.179935000000000136e-03 5.799285899999999661e-01
1.413393891055760384e+09 -1.550466799999999923e-01 -1.984806600000000032e-01 3.214199099999999754e-01 -2.240427799999999969e-02 -8.151060999999999446e-01 -7.937378800000000414e-03 5.788238900000000076e-01
1.413393891105760574e+09 -1.564850299999999972e-01 -2.113434299999999988e-01 3.296293599999999824e-01 -2.247972700000000143e-02 -8.148197999999999830e-01 -7.756825699999999983e-03 5.792263699999999904e-01
1.413393891155760527e+09 -1.562786499999999912e-01 -2.226297399999999926e-01 3.361069899999999944e-01 -2.272477800000000103e-02 -8.152014699999999836e-01 -6.760842199999999615e-03 5.786920100000000344e-01
1.413393891205760479e+09 -1.555833100000000024e-01 -2.329363899999999932e-01 3.408521500000000204e-01 -2.261688699999999871e-02 -8.145566699999999827e-01 -6.248970999999999866e-03 5.796092400000000255e-01
1.413393891255760431e+09 -1.529220599999999985e-01 -2.411815499999999945e-01 3.413022299999999842e-01 -2.284295500000000159e-02 -8.132327200000000200e-01 -5.344360000000000256e-03 5.814655399999999474e-01
1.413393891305760384e+09 -1.493312400000000040e-01 -2.479386600000000052e-01 3.365887200000000079e-01 -2.227386300000000138e-02 -8.083024300000000162e-01 -5.207375200000000266e-03 5.883229899999999901e-01
1.413393891355760574e+09 -1.439552799999999910e-01 -2.534041000000000210e-01 3.290488200000000196e-01 -2.187762199999999935e-02 -7.953656700000000246e-01 -5.057977200000000027e-03 6.057138199999999584e-01
1.413393891405760527e+09 -1.438341800000000059e-01 -2.697948099999999960e-01 3.321175900000000181e-01 -2.231730599999999856e-02 -7.771112399999999809e-01 -3.824676600000000148e-03 6.289558200000000543e-01
1.413393891455760479e+09 -1.454946099999999964e-01 -2.927233100000000143e-01 3.374231200000000208e-01 -2.245023100000000105e-02 -7.574967099999999620e-01 -1.499056599999999901e-03 6.524511299999999903e-01
1.413393891505760431e+09 -1.436735600000000057e-01 -3.181133500000000169e-01 3.421592700000000153e-01 -2.250471999999999889e-02 -7.414853399999999928e-01 -4.760420199999999949e-05 6.705915500000000362e-01
1.413393891555760384e+09 -1.307254499999999930e-01 -3.355601799999999857e-01 3.394939299999999993e-01 -2.267246399999999981e-02 -7.323418699999999504e-01 1.647796599999999971e-03 6.805575900000000455e-01
1.413393891605760574e+09 -1.119661500000000004e-01 -3.561607700000000154e-01 3.409670300000000043e-01 -2.080484299999999995e-02 -7.291419700000000281e-01 -1.213983199999999927e-03 6.840450799999999720e-01
1.413393891655760527e+09 -8.985028600000000143e-02 -3.812003900000000001e-01 3.435953199999999819e-01 -2.086403100000000163e-02 -7.284090500000000024e-01 -6.546326300000000200e-04 6.848244500000000290e-01
1.413393891705760479e+09 -5.862855399999999939e-02 -4.055588299999999813e-01 3.494334499999999788e-01 -2.041476000000000054e-02 -7.289276000000000089e-01 -1.525340600000000017e-03 6.842846399999999996e-01
1.413393891755760431e+09 -1.565224999999999950e-02 -4.116763900000000032e-01 3.427326500000000276e-01 -1.956697599999999981e-02 -7.296846999999999639e-01 -1.149452499999999979e-03 6.835027900000000267e-01
1.413393891805760384e+09 3.051972999999999839e-02 -4.225596799999999931e-01 3.391629199999999789e-01 -1.924384200000000059e-02 -7.315726599999999857e-01 -2.285411800000000052e-03 6.814880100000000329e-01
1.413393891855760574e+09 8.360220499999999888e-02 -4.342938100000000023e-01 3.406647700000000056e-01 -1.906776699999999936e-02 -7.360123899999999608e-01 -3.097248099999999962e-03 6.766923900000000325e-01
1.413393891905760527e+09 1.418652400000000036e-01 -4.553185100000000096e-01 3.492275400000000030e-01 -1.938923500000000119e-02 -7.451317699999999711e-01 -4.136703900000000128e-03 6.666225300000000464e-01
1.413393891955760479e+09 2.082603700000000002e-01 -4.644937199999999988e-01 3.516294200000000258e-01 -1.991595599999999855e-02 -7.584207899999999558e-01 -4.183602699999999612e-03 6.514474300000000495e-01
1.413393892005760431e+09 2.772014899999999948e-01 -4.827784600000000204e-01 3.585676300000000261e-01 -2.057128299999999924e-02 -7.745563600000000548e-01 -4.211832000000000423e-03 6.321562499999999751e-01
1.413393892055760384e+09 3.487594099999999919e-01 -5.059136600000000428e-01 3.687866300000000042e-01 -2.105003500000000166e-02 -7.891801499999999692e-01 -4.827356900000000402e-03 6.137819500000000206e-01
1.413393892105760574e+09 4.175947899999999935e-01 -5.265652100000000058e-01 3.784683999999999826e-01 -2.151674900000000168e-02 -8.001036700000000446e-01 -5.651074600000000059e-03 5.994490900000000178e-01
1.413393892155760527e+09 4.945336100000000124e-01 -5.510770999999999864e-01 3.919861700000000226e-01 -2.173842900000000009e-02 -8.085742299999999494e-01 -6.952444999999999806e-03 5.879513800000000234e-01
1.413393892205760479e+09 5.693224599999999747e-01 -5.699571300000000340e-01 4.023410800000000176e-01 -2.182091900000000112e-02 -8.141393599999999786e-01 -7.895272199999999255e-03 5.802056599999999564e-01
1.413393892255760431e+09 6.485561499999999979e-01 -5.951601399999999487e-01 4.162751900000000171e-01 -2.177225299999999836e-02 -8.175571900000000447e-01 -1.015133300000000023e-02 5.753461199999999609e-01
1.413393892305760384e+09 7.215126400000000384e-01 -6.117083199999999721e-01 4.240847099999999759e-01 -2.277616000000000016e-02 -8.192415100000000061e-01 -1.055275999999999957e-02 5.728989700000000074e-01
1.413393892355760574e+09 7.968724900000000444e-01 -6.319642800000000449e-01 4.299850199999999956e-01 -2.334855900000000137e-02 -8.214773899999999740e-01 -1.138861400000000003e-02 5.696490499999999901e-01
1.413393892405760527e+09 8.717489099999999880e-01 -6.499190799999999824e-01 4.317858600000000213e-01 -2.414629000000000081e-02 -8.235363100000000491e-01 -1.175773199999999991e-02 5.666274399999999822e-01
1.413393892455760479e+09 9.479815299999999612e-01 -6.747496600000000289e-01 4.338215999999999739e-01 -2.498217700000000124e-02 -8.251510800000000367e-01 -1.270102600000000068e-02 5.642165099999999489e-01
1.413393892505760431e+09 1.017247699999999977e+00 -6.949636599999999831e-01 4.291453599999999757e-01 -2.508644100000000099e-02 -8.258919999999999595e-01 -1.430769500000000048e-02 5.630882299999999674e-01
1.413393892555760384e+09 1.083085199999999970e+00 -7.144333099999999881e-01 4.210691999999999768e-01 -2.646098399999999989e-02 -8.273029699999999709e-01 -1.439709299999999970e-02 5.609477200000000385e-01
1.413393892605760574e+09 1.146792199999999928e+00 -7.332764999999999977e-01 4.112483699999999742e-01 -2.694831799999999888e-02 -8.299027500000000224e-01 -1.492579500000000038e-02 5.570569300000000057e-01
1.413393892655760527e+09 1.208038100000000004e+00 -7.523762099999999897e-01 3.982684899999999750e-01 -2.735468099999999875e-02 -8.339331899999999909e-01 -1.553175799999999968e-02 5.509681699999999793e-01
1.413393892705760479e+09 1.272503099999999998e+00 -7.736387599999999809e-01 3.889904800000000273e-01 -2.756659499999999929e-02 -8.399611500000000452e-01 -1.664746799999999860e-02 5.416901499999999814e-01
1.413393892755760431e+09 1.333890900000000101e+00 -7.974001899999999532e-01 3.772494800000000259e-01 -2.812363099999999963e-02 -8.472705799999999954e-01 -1.653518899999999875e-02 5.301586700000000540e-01
1.413393892805760384e+09 1.388977499999999976e+00 -8.174770099999999484e-01 3.663475700000000113e-01 -2.745465999999999879e-02 -8.549398000000000275e-01 -1.732391499999999876e-02 5.177104000000000150e-01
1.413393892855760574e+09 1.446070600000000095e+00 -8.382227399999999662e-01 3.606946699999999950e-01 -2.741884199999999883e-02 -8.613731000000000027e-01 -1.749104199999999831e-02 5.069306099999999482e-01
1.413393892905760527e+09 1.486795099999999925e+00 -8.563729300000000322e-01 3.526358600000000232e-01 -2.751443500000000028e-02 -8.674070699999999468e-01 -1.713299000000000072e-02 4.965424399999999738e-01
1.413393892955760479e+09 1.527961300000000078e+00 -8.790725000000000344e-01 3.469289400000000190e-01 -2.685286200000000165e-02 -8.725569699999999873e-01 -1.671152100000000001e-02 4.874874200000000046e-01
1.413393893005760431e+09 1.563110800000000022e+00 -9.020257299999999701e-01 3.427262999999999837e-01 -2.598887000000000072e-02 -8.765281799999999901e-01 -1.730876500000000026e-02 4.803367000000000053e-01
1.413393893055760384e+09 1.581281500000000007e+00 -9.199015799999999965e-01 3.407646200000000181e-01 -2.505921100000000137e-02 -8.786552199999999591e-01 -1.678515599999999899e-02 4.765032100000000104e-01
1.413393893105760574e+09 1.605445299999999964e+00 -9.551133699999999616e-01 3.006426500000000113e-01 -1.894928699999999869e-02 -8.768314900000000467e-01 -2.757056000000000090e-02 4.796324800000000277e-01
1.413393893155760527e+09 1.619487099999999957e+00 -9.787623800000000429e-01 3.019032400000000171e-01 -1.865285699999999838e-02 -8.752278100000000505e-01 -2.660473600000000036e-02 4.826184199999999924e-01
1.413393893205760479e+09 1.626146199999999986e+00 -1.002813900000000036e+00 3.037094399999999972e-01 -1.707655699999999915e-02 -8.721987399999999724e-01 -2.695834000000000077e-02 4.881096200000000218e-01
1.413393893255760431e+09 1.623793800000000065e+00 -1.023255699999999990e+00 3.065196099999999979e-01 -1.683506800000000164e-02 -8.691130900000000326e-01 -2.656065700000000140e-02 4.936127399999999943e-01
1.413393893305760384e+09 1.621095299999999906e+00 -1.053437799999999980e+00 3.078999900000000123e-01 -1.884820800000000171e-02 -8.656784600000000385e-01 -2.495506399999999902e-02 4.996226500000000015e-01
1.413393893355760574e+09 1.612758300000000089e+00 -1.078165899999999899e+00 3.138906499999999933e-01 -2.269308700000000067e-02 -8.639376600000000517e-01 -2.047676199999999905e-02 5.026703200000000038e-01
1.413393893405760527e+09 1.598716199999999921e+00 -1.101906800000000075e+00 3.205950599999999873e-01 -2.687243900000000144e-02 -8.614560599999999679e-01 -1.597254600000000066e-02 5.068690200000000035e-01
1.413393893455760479e+09 1.578084800000000065e+00 -1.124854699999999985e+00 3.262291099999999888e-01 -3.067179899999999959e-02 -8.596113100000000173e-01 -1.141951400000000040e-02 5.098992399999999758e-01
1.413393893505760431e+09 1.552553300000000025e+00 -1.147937900000000067e+00 3.321919099999999792e-01 -3.368056299999999670e-02 -8.587048400000000248e-01 -6.849483100000000428e-03 5.113166399999999889e-01
1.413393893555760384e+09 1.523729700000000076e+00 -1.170196299999999967e+00 3.394541200000000258e-01 -3.598120300000000327e-02 -8.574616400000000249e-01 -3.194388900000000135e-03 5.132783600000000446e-01
1.413393893605760574e+09 1.489479699999999962e+00 -1.192574699999999988e+00 3.469186200000000109e-01 -3.834413700000000036e-02 -8.559626299999999466e-01 5.263784599999999855e-04 5.156136399999999842e-01
1.413393893655760527e+09 1.445349599999999901e+00 -1.209540300000000013e+00 3.575914399999999826e-01 -4.089571899999999705e-02 -8.564365999999999923e-01 4.836481699999999918e-03 5.146071199999999735e-01
1.413393893705760479e+09 1.405805600000000100e+00 -1.223748700000000023e+00 3.647342299999999926e-01 -4.348253800000000113e-02 -8.557678899999999755e-01 8.949597099999999708e-03 5.154517400000000471e-01
1.413393893755760431e+09 1.361614199999999997e+00 -1.237167499999999976e+00 3.744618800000000247e-01 -4.547302500000000025e-02 -8.538455400000000139e-01 1.226170799999999964e-02 5.183913999999999467e-01
1.413393893805760384e+09 1.310770200000000107e+00 -1.246755899999999917e+00 3.834902800000000167e-01 -4.600006499999999970e-02 -8.516599299999999539e-01 1.321944799999999996e-02 5.219047900000000073e-01
1.413393893855760574e+09 1.257521300000000064e+00 -1.257211599999999985e+00 3.938323100000000188e-01 -4.642710299999999735e-02 -8.468224500000000043e-01 1.291471599999999970e-02 5.296880899999999448e-01
1.413393893905760527e+09 1.203113499999999947e+00 -1.266077799999999920e+00 4.060504500000000072e-01 -4.456733999999999696e-02 -8.416119100000000186e-01 1.129622100000000039e-02 5.381222300000000347e-01
1.413393893955760479e+09 1.142571299999999956e+00 -1.277107900000000074e+00 4.198359500000000133e-01 -4.345323400000000030e-02 -8.352617900000000040e-01 9.196076600000000281e-03 5.480556500000000053e-01
1.413393894005760431e+09 1.080342899999999995e+00 -1.283554000000000084e+00 4.311977499999999908e-01 -4.248193599999999792e-02 -8.308377399999999913e-01 7.134264100000000004e-03 5.548450499999999508e-01
1.413393894055760384e+09 1.022243999999999930e+00 -1.285725500000000077e+00 4.452491499999999824e-01 -4.078763700000000159e-02 -8.277855200000000524e-01 6.307202300000000136e-03 5.595245500000000094e-01
1.413393894105760574e+09 9.611355099999999707e-01 -1.287125800000000098e+00 4.587941999999999854e-01 -4.027508400000000266e-02 -8.255505400000000549e-01 6.080331199999999651e-03 5.628563300000000158e-01
1.413393894155760527e+09 9.005535700000000254e-01 -1.286032999999999982e+00 4.730036000000000240e-01 -4.033854099999999859e-02 -8.248052500000000453e-01 7.204877400000000293e-03 5.639301300000000294e-01
1.413393894205760479e+09 8.452079000000000120e-01 -1.277626399999999940e+00 4.849644200000000072e-01 -3.963506199999999868e-02 -8.235046400000000100e-01 8.447747499999999979e-03 5.658602299999999641e-01
1.413393894255760431e+09 7.827782199999999690e-01 -1.271029500000000034e+00 4.984671500000000255e-01 -4.001629999999999771e-02 -8.231912399999999908e-01 9.134940799999999653e-03 5.662785900000000261e-01
1.413393894305760384e+09 7.205825599999999831e-01 -1.267324899999999976e+00 5.102737999999999996e-01 -4.137536800000000264e-02 -8.229129200000000477e-01 1.087335300000000053e-02 5.665546599999999877e-01
1.413393894355760574e+09 6.577819999999999778e-01 -1.262543100000000029e+00 5.196626199999999640e-01 -4.154572299999999968e-02 -8.225932799999999823e-01 1.121249499999999941e-02 5.669995899999999978e-01
1.413393894405760527e+09 5.933124100000000123e-01 -1.257009899999999902e+00 5.236979299999999782e-01 -4.069888900000000198e-02 -8.225618000000000096e-01 1.011240799999999981e-02 5.671273399999999798e-01
1.413393894455760479e+09 5.288232000000000488e-01 -1.250265699999999924e+00 5.221701300000000101e-01 -3.924367299999999975e-02 -8.222289900000000484e-01 8.310536000000000312e-03 5.677414499999999808e-01
1.413393894505760431e+09 4.626360199999999812e-01 -1.240571400000000102e+00 5.153904999999999736e-01 -3.775188100000000102e-02 -8.214279199999999781e-01 6.412632500000000312e-03 5.690253499999999853e-01
1.413393894555760384e+09 3.961075900000000094e-01 -1.230380400000000041e+00 5.054078400000000526e-01 -3.615284900000000079e-02 -8.201347799999999522e-01 3.284009999999999967e-03 5.710176300000000538e-01
1.413393894605760574e+09 3.298275900000000038e-01 -1.219766499999999976e+00 4.937288799999999811e-01 -3.441308800000000140e-02 -8.196194300000000377e-01 4.679960200000000113e-04 5.718736800000000509e-01
1.413393894655760527e+09 2.629348200000000135e-01 -1.207943400000000000e+00 4.821248499999999937e-01 -3.294115400000000027e-02 -8.182160499999999725e-01 -1.987016800000000142e-03 5.739629200000000431e-01
1.413393894705760479e+09 1.960015300000000071e-01 -1.195551999999999948e+00 4.711122500000000102e-01 -3.189092000000000315e-02 -8.174146199999999807e-01 -3.743311899999999907e-03 5.751541500000000307e-01
1.413393894755760431e+09 1.306597300000000017e-01 -1.181481100000000062e+00 4.601931300000000058e-01 -3.070743199999999978e-02 -8.165984099999999968e-01 -4.353340600000000019e-03 5.763724000000000069e-01
1.413393894805760384e+09 6.465623299999999352e-02 -1.166938800000000054e+00 4.503907500000000064e-01 -3.045590000000000103e-02 -8.165446200000000543e-01 -3.633098999999999877e-03 5.764669300000000440e-01
1.413393894855760574e+09 -1.675965300000000066e-03 -1.151121099999999897e+00 4.421301300000000101e-01 -2.978845399999999893e-02 -8.154795700000000425e-01 -3.670809799999999977e-03 5.780071399999999748e-01
1.413393894905760527e+09 -6.672280399999999667e-02 -1.134368700000000008e+00 4.352468500000000184e-01 -2.843212900000000043e-02 -8.137432399999999788e-01 -4.009256200000000173e-03 5.805148399999999764e-01
1.413393894955760479e+09 -1.326918099999999934e-01 -1.118202200000000035e+00 4.293550199999999761e-01 -2.700521499999999908e-02 -8.108009200000000360e-01 -4.866233299999999859e-03 5.846784699999999502e-01
1.413393895005760431e+09 -1.979250399999999965e-01 -1.100418300000000071e+00 4.247092599999999774e-01 -2.567253699999999875e-02 -8.073666099999999846e-01 -5.430765399999999861e-03 5.894663599999999670e-01
1.413393895055760384e+09 -2.623589700000000247e-01 -1.082797999999999927e+00 4.208283899999999966e-01 -2.445767299999999922e-02 -8.038699999999999735e-01 -5.300103799999999858e-03 5.942783400000000160e-01
1.413393895105760574e+09 -3.254200800000000005e-01 -1.065172000000000008e+00 4.165898399999999890e-01 -2.301314999999999958e-02 -8.028791600000000361e-01 -6.286776499999999733e-03 5.956642699999999957e-01
1.413393895155760527e+09 -3.878323399999999976e-01 -1.047952999999999912e+00 4.130790799999999874e-01 -2.172831700000000046e-02 -8.035951000000000066e-01 -6.882119100000000378e-03 5.947398099999999799e-01
1.413393895205760479e+09 -4.502211300000000249e-01 -1.032199000000000089e+00 4.085091800000000273e-01 -2.093967700000000029e-02 -8.055909999999999460e-01 -6.962780499999999748e-03 5.920609599999999695e-01
1.413393895255760431e+09 -5.091670600000000046e-01 -1.014305400000000024e+00 4.057586799999999827e-01 -2.043908499999999920e-02 -8.067322099999999496e-01 -7.403426400000000414e-03 5.905172100000000146e-01
1.413393895305760384e+09 -5.685620399999999908e-01 -9.969605900000000354e-01 4.015966799999999837e-01 -2.000357900000000050e-02 -8.060732800000000031e-01 -7.200711700000000069e-03 5.914337400000000411e-01
1.413393895355760574e+09 -6.267285599999999901e-01 -9.794844999999999802e-01 3.970163800000000021e-01 -1.934318499999999885e-02 -8.046948900000000515e-01 -7.863282500000000688e-03 5.933212799999999509e-01
1.413393895405760527e+09 -6.844574900000000017e-01 -9.621483400000000463e-01 3.897269199999999767e-01 -1.942651499999999837e-02 -8.027045400000000219e-01 -7.911583899999999683e-03 5.960079200000000244e-01
1.413393895455760479e+09 -7.405184299999999498e-01 -9.446117800000000120e-01 3.799929499999999960e-01 -1.929420499999999830e-02 -8.020010699999999826e-01 -9.169380600000000617e-03 5.969404799999999955e-01
1.413393895505760431e+09 -7.979996900000000393e-01 -9.274396499999999488e-01 3.689617700000000222e-01 -2.112711499999999840e-02 -8.008611300000000321e-01 -1.064955400000000031e-02 5.983825499999999575e-01
1.413393895555760384e+09 -8.528279199999999616e-01 -9.093021000000000020e-01 3.570791099999999774e-01 -2.469331199999999851e-02 -8.011487299999999756e-01 -1.270515499999999923e-02 5.978206499999999535e-01
1.413393895605760574e+09 -9.061527600000000016e-01 -8.894955799999999524e-01 3.464588000000000112e-01 -2.991376299999999946e-02 -8.012067999999999968e-01 -1.425681600000000028e-02 5.974693100000000312e-01
1.413393895655760527e+09 -9.584704200000000451e-01 -8.686160699999999624e-01 3.318165800000000276e-01 -3.375531300000000207e-02 -8.014593700000000043e-01 -1.962300200000000050e-02 5.967733200000000515e-01
1.413393895705760479e+09 -1.008696100000000095e+00 -8.487923899999999522e-01 3.245358999999999883e-01 -3.856441399999999825e-02 -7.989713099999999901e-01 -2.647939800000000121e-02 5.995468900000000545e-01
1.413393895755760431e+09 -1.056941600000000037e+00 -8.290282599999999613e-01 3.181997599999999982e-01 -4.579119400000000034e-02 -7.975249699999999997e-01 -3.239329900000000040e-02 6.006727600000000278e-01
1.413393895805760384e+09 -1.103742999999999919e+00 -8.093829900000000244e-01 3.122424300000000152e-01 -5.430819399999999714e-02 -7.950346999999999831e-01 -3.939891000000000226e-02 6.028417400000000148e-01
1.413393895855760574e+09 -1.149650099999999897e+00 -7.894902700000000495e-01 3.071568900000000157e-01 -6.440876600000000618e-02 -7.932750400000000424e-01 -4.774028400000000089e-02 6.035620000000000429e-01
1.413393895905760527e+09 -1.192224799999999973e+00 -7.691385400000000372e-01 3.029010899999999840e-01 -7.576703999999999384e-02 -7.918817000000000217e-01 -5.815375899999999931e-02 6.031590799999999586e-01
1.413393895955760479e+09 -1.234427900000000022e+00 -7.496776699999999627e-01 3.010407500000000236e-01 -8.970083600000000601e-02 -7.905382699999999874e-01 -6.774936800000000425e-02 6.020075000000000287e-01
1.413393896005760431e+09 -1.271718399999999916e+00 -7.299196399999999807e-01 2.976504400000000161e-01 -1.028847199999999990e-01 -7.901939599999999730e-01 -8.078915300000000244e-02 5.987331299999999468e-01
1.413393896055760384e+09 -1.307022099999999964e+00 -7.112456900000000415e-01 2.942532700000000112e-01 -1.182486900000000035e-01 -7.885793399999999620e-01 -9.376965199999999501e-02 5.961267599999999778e-01
1.413393896105760574e+09 -1.341773000000000104e+00 -6.923919499999999783e-01 2.851154699999999820e-01 -1.338530599999999959e-01 -7.861772500000000496e-01 -1.083729900000000024e-01 5.935183200000000436e-01
1.413393896155760527e+09 -1.375776499999999958e+00 -6.751918099999999479e-01 2.815530299999999819e-01 -1.504442199999999896e-01 -7.821033299999999855e-01 -1.213051599999999952e-01 5.924238200000000454e-01
