# time x y z qx qy qz qw
1.403715525177143097e+09 5.143929999999999891e-01 1.994833000000000078e+00 9.702420000000000488e-01 7.898830000000000018e-01 -2.057420000000000082e-01 5.546159999999999979e-01 1.617319999999999869e-01
1.403715525182142973e+09 5.143919999999999604e-01 1.994833999999999996e+00 9.702349999999999586e-01 7.898830000000000018e-01 -2.057609999999999995e-01 5.546149999999999691e-01 1.617099999999999926e-01
1.403715525187143087e+09 5.143990000000000506e-01 1.994845999999999897e+00 9.702260000000000328e-01 7.898979999999999890e-01 -2.057479999999999865e-01 5.546180000000000554e-01 1.616410000000000069e-01
1.403715525192142963e+09 5.144079999999999764e-01 1.994863999999999971e+00 9.702180000000000248e-01 7.899180000000000090e-01 -2.057219999999999882e-01 5.546240000000000059e-01 1.615530000000000022e-01
1.403715525197143078e+09 5.144159999999999844e-01 1.994880999999999904e+00 9.702150000000000496e-01 7.899300000000000210e-01 -2.056979999999999920e-01 5.546349999999999891e-01 1.614929999999999977e-01
1.403715525202142954e+09 5.144199999999999884e-01 1.994890000000000052e+00 9.702150000000000496e-01 7.899279999999999635e-01 -2.057110000000000050e-01 5.546389999999999931e-01 1.614710000000000034e-01
1.403715525207143068e+09 5.143760000000000554e-01 1.994810999999999890e+00 9.701969999999999761e-01 7.899220000000000130e-01 -2.057350000000000012e-01 5.546349999999999891e-01 1.614810000000000134e-01
1.403715525212142944e+09 5.143769999999999731e-01 1.994809000000000054e+00 9.701950000000000296e-01 7.899180000000000090e-01 -2.057769999999999877e-01 5.546259999999999524e-01 1.614819999999999867e-01
1.403715525217143059e+09 5.143860000000000099e-01 1.994818999999999898e+00 9.701929999999999721e-01 7.899350000000000538e-01 -2.057630000000000015e-01 5.546200000000000019e-01 1.614369999999999972e-01
1.403715525222142935e+09 5.144020000000000259e-01 1.994842000000000004e+00 9.701929999999999721e-01 7.899599999999999955e-01 -2.056900000000000117e-01 5.546320000000000139e-01 1.613620000000000054e-01
1.403715525227143049e+09 5.144189999999999596e-01 1.994866000000000028e+00 9.701959999999999473e-01 7.899850000000000483e-01 -2.055980000000000030e-01 5.546499999999999764e-01 1.612969999999999959e-01
1.403715525232142925e+09 5.144269999999999676e-01 1.994880999999999904e+00 9.702030000000000376e-01 7.899950000000000028e-01 -2.055400000000000005e-01 5.546609999999999596e-01 1.612830000000000097e-01
1.403715525237143040e+09 5.144189999999999596e-01 1.994877000000000011e+00 9.702129999999999921e-01 7.899699999999999500e-01 -2.055730000000000057e-01 5.546649999999999636e-01 1.613509999999999944e-01
1.403715525242142916e+09 5.143980000000000219e-01 1.994855999999999963e+00 9.702220000000000288e-01 7.899270000000000458e-01 -2.057009999999999950e-01 5.546360000000000179e-01 1.614980000000000027e-01
1.403715525247143030e+09 5.143739999999999979e-01 1.994828000000000046e+00 9.702269999999999506e-01 7.898789999999999978e-01 -2.058780000000000054e-01 5.545930000000000026e-01 1.616519999999999901e-01
1.403715525252142906e+09 5.143579999999999819e-01 1.994812999999999947e+00 9.702279999999999793e-01 7.898500000000000520e-01 -2.060259999999999869e-01 5.545510000000000161e-01 1.617500000000000049e-01
1.403715525257143021e+09 5.143529999999999491e-01 1.994777000000000022e+00 9.702070000000000416e-01 7.898399999999999865e-01 -2.060710000000000042e-01 5.545449999999999546e-01 1.617629999999999901e-01
1.403715525262142897e+09 5.143609999999999571e-01 1.994790000000000063e+00 9.702039999999999553e-01 7.898589999999999778e-01 -2.060140000000000027e-01 5.545649999999999746e-01 1.616710000000000091e-01
1.403715525267143011e+09 5.143769999999999731e-01 1.994812999999999947e+00 9.702039999999999553e-01 7.899000000000000465e-01 -2.058780000000000054e-01 5.545919999999999739e-01 1.615520000000000012e-01
1.403715525272142887e+09 5.143910000000000426e-01 1.994833999999999996e+00 9.702039999999999553e-01 7.899310000000000498e-01 -2.057489999999999875e-01 5.546309999999999851e-01 1.614319999999999922e-01
1.403715525277143002e+09 5.143980000000000219e-01 1.994842999999999922e+00 9.702049999999999841e-01 7.899420000000000330e-01 -2.056830000000000047e-01 5.546619999999999884e-01 1.613559999999999994e-01
1.403715525282143116e+09 5.143959999999999644e-01 1.994837999999999889e+00 9.702070000000000416e-01 7.899350000000000538e-01 -2.056900000000000117e-01 5.546740000000000004e-01 1.613429999999999864e-01
1.403715525287142992e+09 5.143839999999999524e-01 1.994820000000000038e+00 9.702060000000000128e-01 7.899180000000000090e-01 -2.057700000000000085e-01 5.546560000000000379e-01 1.613819999999999977e-01
1.403715525292143106e+09 5.143680000000000474e-01 1.994793000000000038e+00 9.702009999999999801e-01 7.899019999999999930e-01 -2.058929999999999927e-01 5.546149999999999691e-01 1.614480000000000082e-01
1.403715525297142982e+09 5.143529999999999491e-01 1.994766999999999957e+00 9.701969999999999761e-01 7.898960000000000425e-01 -2.060059999999999947e-01 5.545569999999999666e-01 1.615330000000000099e-01
1.403715525302142859e+09 5.143440000000000234e-01 1.994747000000000048e+00 9.701950000000000296e-01 7.899040000000000505e-01 -2.060740000000000072e-01 5.544980000000000464e-01 1.616080000000000017e-01
1.403715525307142973e+09 5.144229999999999636e-01 1.994812000000000030e+00 9.701800000000000423e-01 7.899059999999999970e-01 -2.060899999999999954e-01 5.544860000000000344e-01 1.616209999999999869e-01
1.403715525312143087e+09 5.144360000000000044e-01 1.994815000000000005e+00 9.701769999999999561e-01 7.899359999999999715e-01 -2.060460000000000069e-01 5.544670000000000432e-01 1.615910000000000124e-01
1.403715525317142963e+09 5.144570000000000531e-01 1.994831000000000021e+00 9.701790000000000136e-01 7.899690000000000323e-01 -2.059610000000000052e-01 5.544790000000000552e-01 1.615000000000000047e-01
1.403715525322143078e+09 5.144809999999999661e-01 1.994850000000000012e+00 9.701819999999999888e-01 7.900009999999999533e-01 -2.058699999999999974e-01 5.545010000000000217e-01 1.613829999999999987e-01
1.403715525327142954e+09 5.145009999999999861e-01 1.994863000000000053e+00 9.701830000000000176e-01 7.900380000000000180e-01 -2.058129999999999959e-01 5.544959999999999889e-01 1.612899999999999889e-01
1.403715525332143068e+09 5.145110000000000516e-01 1.994865000000000110e+00 9.701830000000000176e-01 7.900679999999999925e-01 -2.058099999999999929e-01 5.544620000000000104e-01 1.612659999999999927e-01
1.403715525337142944e+09 5.145129999999999981e-01 1.994855000000000045e+00 9.701870000000000216e-01 7.900700000000000500e-01 -2.058570000000000122e-01 5.544280000000000319e-01 1.613140000000000129e-01
1.403715525342143059e+09 5.145070000000000476e-01 1.994839000000000029e+00 9.701950000000000296e-01 7.900580000000000380e-01 -2.059360000000000079e-01 5.543919999999999959e-01 1.613960000000000117e-01
1.403715525347142935e+09 5.144980000000000109e-01 1.994823000000000013e+00 9.702039999999999553e-01 7.900399999999999645e-01 -2.060259999999999869e-01 5.543620000000000214e-01 1.614720000000000044e-01
1.403715525352143049e+09 5.144919999999999494e-01 1.994815000000000005e+00 9.702159999999999673e-01 7.900110000000000188e-01 -2.060939999999999994e-01 5.543639999999999679e-01 1.615179999999999949e-01
1.403715525357142925e+09 5.145340000000000469e-01 1.994833000000000078e+00 9.701990000000000336e-01 7.900030000000000108e-01 -2.061020000000000074e-01 5.543679999999999719e-01 1.615379999999999872e-01
1.403715525362143040e+09 5.145410000000000261e-01 1.994839000000000029e+00 9.702030000000000376e-01 7.900030000000000108e-01 -2.060819999999999874e-01 5.543839999999999879e-01 1.615060000000000107e-01
1.403715525367142916e+09 5.145520000000000094e-01 1.994853999999999905e+00 9.702039999999999553e-01 7.900230000000000308e-01 -2.060349999999999959e-01 5.543930000000000247e-01 1.614379999999999982e-01
1.403715525372143030e+09 5.145650000000000501e-01 1.994871000000000061e+00 9.702049999999999841e-01 7.900540000000000340e-01 -2.059779999999999944e-01 5.543900000000000494e-01 1.613670000000000104e-01
1.403715525377142668e+09 5.145769999999999511e-01 1.994887999999999995e+00 9.702089999999999881e-01 7.900690000000000213e-01 -2.059239999999999959e-01 5.544010000000000327e-01 1.613219999999999932e-01
1.403715525382143021e+09 5.145830000000000126e-01 1.994898999999999978e+00 9.702159999999999673e-01 7.900760000000000005e-01 -2.058969999999999967e-01 5.544099999999999584e-01 1.612939999999999929e-01
1.403715525387142897e+09 5.145840000000000414e-01 1.994903000000000093e+00 9.702260000000000328e-01 7.900700000000000500e-01 -2.058969999999999967e-01 5.544149999999999912e-01 1.613100000000000089e-01
1.403715525392143011e+09 5.145800000000000374e-01 1.994901999999999953e+00 9.702389999999999626e-01 7.900470000000000548e-01 -2.059269999999999989e-01 5.544219999999999704e-01 1.613539999999999974e-01
1.403715525397142887e+09 5.145760000000000334e-01 1.994899999999999896e+00 9.702509999999999746e-01 7.900289999999999813e-01 -2.059789999999999954e-01 5.544210000000000527e-01 1.613829999999999987e-01
1.403715525402143002e+09 5.145769999999999511e-01 1.994901999999999953e+00 9.702589999999999826e-01 7.900289999999999813e-01 -2.060180000000000067e-01 5.544050000000000367e-01 1.613870000000000027e-01
1.403715525407143116e+09 5.145969999999999711e-01 1.994909000000000043e+00 9.702260000000000328e-01 7.900310000000000388e-01 -2.060269999999999879e-01 5.543970000000000287e-01 1.613930000000000087e-01
1.403715525412142992e+09 5.145999999999999464e-01 1.994909000000000043e+00 9.702239999999999753e-01 7.900519999999999765e-01 -2.060529999999999862e-01 5.543519999999999559e-01 1.614119999999999999e-01
1.403715525417143106e+09 5.145979999999999999e-01 1.994907999999999904e+00 9.702269999999999506e-01 7.900549999999999518e-01 -2.060889999999999944e-01 5.543190000000000062e-01 1.614639999999999964e-01
1.403715525422142982e+09 5.145939999999999959e-01 1.994911000000000101e+00 9.702319999999999833e-01 7.900390000000000468e-01 -2.061369999999999869e-01 5.543080000000000229e-01 1.615169999999999939e-01
1.403715525427143097e+09 5.145990000000000286e-01 1.994925999999999977e+00 9.702389999999999626e-01 7.900239999999999485e-01 -2.061570000000000069e-01 5.543209999999999527e-01 1.615209999999999979e-01
1.403715525432142735e+09 5.146169999999999911e-01 1.994958000000000009e+00 9.702429999999999666e-01 7.900359999999999605e-01 -2.061099999999999877e-01 5.543449999999999767e-01 1.614420000000000022e-01
1.403715525437143087e+09 5.146500000000000519e-01 1.995006000000000057e+00 9.702429999999999666e-01 7.900749999999999718e-01 -2.059970000000000134e-01 5.543780000000000374e-01 1.612810000000000077e-01
1.403715525442142963e+09 5.146880000000000344e-01 1.995057999999999998e+00 9.702410000000000201e-01 7.901439999999999575e-01 -2.058520000000000072e-01 5.543850000000000167e-01 1.611049999999999982e-01
1.403715525447143078e+09 5.147150000000000336e-01 1.995095999999999981e+00 9.702380000000000448e-01 7.902010000000000423e-01 -2.057549999999999935e-01 5.543700000000000294e-01 1.610030000000000072e-01
1.403715525452142954e+09 5.147230000000000416e-01 1.995109999999999939e+00 9.702389999999999626e-01 7.902169999999999472e-01 -2.057569999999999955e-01 5.543390000000000262e-01 1.610270000000000035e-01
1.403715525457143068e+09 5.147049999999999681e-01 1.995055999999999941e+00 9.702089999999999881e-01 7.902109999999999967e-01 -2.058020000000000127e-01 5.543080000000000229e-01 1.611049999999999982e-01
1.403715525462142944e+09 5.146910000000000096e-01 1.995036999999999949e+00 9.702100000000000168e-01 7.901709999999999567e-01 -2.059419999999999862e-01 5.542700000000000404e-01 1.612510000000000054e-01
1.403715525467143059e+09 5.146810000000000551e-01 1.995023999999999909e+00 9.702089999999999881e-01 7.901359999999999495e-01 -2.060659999999999992e-01 5.542369999999999797e-01 1.613789999999999947e-01
1.403715525472142935e+09 5.146840000000000304e-01 1.995023999999999909e+00 9.702070000000000416e-01 7.901230000000000198e-01 -2.061369999999999869e-01 5.542120000000000379e-01 1.614379999999999982e-01
1.403715525477143049e+09 5.147000000000000464e-01 1.995041999999999982e+00 9.702060000000000128e-01 7.901359999999999495e-01 -2.061310000000000087e-01 5.542000000000000259e-01 1.614230000000000109e-01
1.403715525482142925e+09 5.147260000000000169e-01 1.995071999999999957e+00 9.702060000000000128e-01 7.901679999999999815e-01 -2.060450000000000059e-01 5.542019999999999724e-01 1.613690000000000124e-01
1.403715525487142801e+09 5.147559999999999913e-01 1.995109999999999939e+00 9.702070000000000416e-01 7.902050000000000463e-01 -2.059370000000000089e-01 5.542169999999999597e-01 1.612760000000000027e-01
1.403715525492142916e+09 5.147850000000000481e-01 1.995149000000000061e+00 9.702100000000000168e-01 7.902310000000000167e-01 -2.058329999999999882e-01 5.542420000000000124e-01 1.611960000000000059e-01
1.403715525497143030e+09 5.148099999999999898e-01 1.995184000000000069e+00 9.702150000000000496e-01 7.902460000000000040e-01 -2.057579999999999965e-01 5.542610000000000037e-01 1.611519999999999897e-01
1.403715525502142906e+09 5.148249999999999771e-01 1.995204999999999895e+00 9.702190000000000536e-01 7.902519999999999545e-01 -2.057450000000000112e-01 5.542599999999999749e-01 1.611430000000000085e-01
1.403715525507143021e+09 5.147599999999999953e-01 1.995088999999999890e+00 9.702199999999999713e-01 7.902230000000000087e-01 -2.057980000000000087e-01 5.542550000000000532e-01 1.612319999999999864e-01
1.403715525512142897e+09 5.147530000000000161e-01 1.995074000000000014e+00 9.702220000000000288e-01 7.901860000000000550e-01 -2.059070000000000067e-01 5.542409999999999837e-01 1.613229999999999942e-01
1.403715525517143011e+09 5.147450000000000081e-01 1.995058999999999916e+00 9.702239999999999753e-01 7.901569999999999983e-01 -2.060210000000000097e-01 5.542110000000000092e-01 1.614259999999999862e-01
1.403715525522142887e+09 5.147439999999999793e-01 1.995052000000000048e+00 9.702229999999999466e-01 7.901409999999999823e-01 -2.061070000000000124e-01 5.541819999999999524e-01 1.614909999999999957e-01
1.403715525527143002e+09 5.147530000000000161e-01 1.995061999999999891e+00 9.702199999999999713e-01 7.901500000000000190e-01 -2.061409999999999909e-01 5.541599999999999859e-01 1.614810000000000134e-01
1.403715525532143116e+09 5.147730000000000361e-01 1.995087000000000055e+00 9.702180000000000248e-01 7.901799999999999935e-01 -2.060939999999999994e-01 5.541519999999999779e-01 1.614210000000000089e-01
1.403715525537142992e+09 5.147969999999999491e-01 1.995120000000000005e+00 9.702190000000000536e-01 7.902139999999999720e-01 -2.059989999999999877e-01 5.541639999999999899e-01 1.613320000000000032e-01
1.403715525542143345e+09 5.148200000000000554e-01 1.995152999999999954e+00 9.702229999999999466e-01 7.902379999999999960e-01 -2.059149999999999869e-01 5.541890000000000427e-01 1.612409999999999954e-01
1.403715525547142982e+09 5.148359999999999603e-01 1.995179000000000036e+00 9.702319999999999833e-01 7.902420000000000000e-01 -2.058639999999999914e-01 5.542169999999999597e-01 1.611879999999999979e-01
1.403715525552143097e+09 5.148430000000000506e-01 1.995192999999999994e+00 9.702410000000000201e-01 7.902360000000000495e-01 -2.058709999999999984e-01 5.542240000000000499e-01 1.611829999999999929e-01
1.403715525557142973e+09 5.147840000000000193e-01 1.995076999999999989e+00 9.702229999999999466e-01 7.902120000000000255e-01 -2.059130000000000127e-01 5.542280000000000539e-01 1.612339999999999884e-01
1.403715525562143087e+09 5.147749999999999826e-01 1.995061999999999891e+00 9.702229999999999466e-01 7.901970000000000383e-01 -2.060059999999999947e-01 5.542010000000000547e-01 1.612830000000000097e-01
1.403715525567142963e+09 5.147669999999999746e-01 1.995049000000000072e+00 9.702250000000000041e-01 7.901909999999999767e-01 -2.060829999999999884e-01 5.541639999999999899e-01 1.613360000000000072e-01
1.403715525572143078e+09 5.147639999999999993e-01 1.995044999999999957e+00 9.702279999999999793e-01 7.901989999999999847e-01 -2.061129999999999907e-01 5.541270000000000362e-01 1.613900000000000057e-01
1.403715525577142954e+09 5.147669999999999746e-01 1.995049999999999990e+00 9.702319999999999833e-01 7.902130000000000543e-01 -2.060919999999999974e-01 5.541030000000000122e-01 1.614269999999999872e-01
1.403715525582143068e+09 5.147760000000000113e-01 1.995063999999999949e+00 9.702389999999999626e-01 7.902329999999999632e-01 -2.060410000000000019e-01 5.540950000000000042e-01 1.614250000000000129e-01
1.403715525587142944e+09 5.147880000000000233e-01 1.995082000000000022e+00 9.702469999999999706e-01 7.902460000000000040e-01 -2.059940000000000104e-01 5.541059999999999874e-01 1.613850000000000007e-01
1.403715525592143059e+09 5.148000000000000353e-01 1.995098999999999956e+00 9.702549999999999786e-01 7.902540000000000120e-01 -2.059729999999999894e-01 5.541199999999999459e-01 1.613259999999999972e-01
1.403715525597142935e+09 5.148089999999999611e-01 1.995111999999999997e+00 9.702600000000000113e-01 7.902660000000000240e-01 -2.059789999999999954e-01 5.541129999999999667e-01 1.612770000000000037e-01
1.403715525602143049e+09 5.148139999999999938e-01 1.995117000000000029e+00 9.702650000000000441e-01 7.902759999999999785e-01 -2.060120000000000007e-01 5.540899999999999714e-01 1.612659999999999927e-01
1.403715525607142925e+09 5.147690000000000321e-01 1.995014999999999983e+00 9.702389999999999626e-01 7.902620000000000200e-01 -2.060500000000000109e-01 5.540810000000000457e-01 1.613189999999999902e-01
1.403715525612143040e+09 5.147610000000000241e-01 1.994998000000000049e+00 9.702460000000000528e-01 7.902500000000000080e-01 -2.060950000000000004e-01 5.540500000000000425e-01 1.614269999999999872e-01
1.403715525617143154e+09 5.147570000000000201e-01 1.994988999999999901e+00 9.702530000000000321e-01 7.902420000000000000e-01 -2.061139999999999917e-01 5.540279999999999649e-01 1.615139999999999909e-01
1.403715525622143030e+09 5.147639999999999993e-01 1.994998000000000049e+00 9.702589999999999826e-01 7.902449999999999752e-01 -2.060859999999999914e-01 5.540350000000000552e-01 1.615159999999999929e-01
