# time x y z qx qy qz qw
1.403637135488318920e+09 1.058837099999999920e-02 -1.784742799999999852e-02 -4.146825000000000094e-01 -7.261163599999999330e-02 -8.348992899999999606e-01 2.246496799999999835e-02 5.451293900000000470e-01
1.403637135538319111e+09 4.169360500000000164e-02 -9.533489900000000072e-02 -4.059486700000000114e-01 -6.808352900000000374e-02 -8.260969500000000521e-01 1.865034700000000115e-02 5.590891099999999447e-01
1.403637135588319063e+09 6.289897399999999639e-02 -8.709968799999999456e-02 -3.996316899999999839e-01 -6.695927100000000076e-02 -8.191049000000000246e-01 1.451091300000000028e-02 5.695375799999999877e-01
1.403637135638319016e+09 3.674780700000000039e-02 -7.572645299999999913e-02 -3.653110700000000155e-01 -6.980285999999999436e-02 -8.113324800000000225e-01 1.108111600000000023e-02 5.802968099999999962e-01
1.403637135688318968e+09 -9.858889199999999742e-02 -1.471528199999999897e-01 -3.289218300000000261e-01 -6.932276599999999400e-02 -8.018931999999999727e-01 4.775944699999999654e-03 5.934128800000000314e-01
1.403637135738318920e+09 -1.037737299999999946e-01 -1.364202599999999876e-01 -3.109452799999999906e-01 -7.267210000000000336e-02 -7.949602799999999636e-01 6.736843000000000171e-03 6.022553800000000068e-01
1.403637135788319111e+09 -1.260380399999999901e-01 -1.352764800000000045e-01 -2.839436300000000024e-01 -7.715393500000000682e-02 -7.866516199999999959e-01 1.064144300000000043e-02 6.124648999999999788e-01
1.403637135838319063e+09 -1.739380100000000040e-01 -1.572893499999999944e-01 -1.500408699999999929e-01 -7.657181000000000404e-02 -7.809884499999999452e-01 9.814278699999999869e-03 6.197559900000000344e-01
1.403637135888319016e+09 -1.710972199999999943e-01 -1.463524300000000056e-01 -8.053865500000000066e-02 -7.832541399999999598e-02 -7.798912900000000148e-01 1.145187699999999920e-02 6.208893300000000171e-01
1.403637135938318968e+09 -1.553021699999999894e-01 -1.179381199999999935e-01 -7.670534399999999475e-02 -7.736174399999999618e-02 -7.807857299999999556e-01 9.420416100000000501e-03 6.199194000000000093e-01
1.403637135988318920e+09 -1.424314299999999978e-01 -9.503223700000000551e-02 -7.457566899999999721e-02 -7.357523500000000272e-02 -7.836414299999999722e-01 6.850795800000000074e-03 6.168029400000000217e-01
1.403637136038319111e+09 -6.877067200000000491e-02 -8.556574799999999703e-02 -7.002975899999999698e-02 -7.212931499999999940e-02 -7.915410999999999975e-01 4.684672200000000036e-03 6.068262500000000115e-01
1.403637136088319063e+09 -3.343194199999999922e-02 -1.038453700000000063e-01 -8.476237400000000144e-02 -6.778902900000000065e-02 -7.980404899999999913e-01 -1.202591800000000089e-03 5.987775699999999812e-01
1.403637136138319016e+09 4.950137100000000234e-02 -9.305652799999999947e-02 -9.946799100000000560e-02 -6.446108500000000130e-02 -8.039233199999999968e-01 -2.550505599999999991e-03 5.912237799999999766e-01
1.403637136188318968e+09 1.292749299999999997e-02 -6.940826899999999466e-02 -1.446052100000000118e-01 -6.215757799999999805e-02 -8.082635000000000236e-01 -4.228198699999999657e-03 5.855157399999999512e-01
1.403637136238318920e+09 1.528287799999999974e-02 -7.365143300000000226e-02 -1.846880300000000030e-01 -6.282948900000000225e-02 -8.139032899999999460e-01 -1.911620799999999998e-03 5.775900200000000373e-01
1.403637136288319111e+09 1.577577499999999883e-02 -7.610254199999999525e-02 -2.249423500000000131e-01 -6.213827200000000134e-02 -8.211484900000000087e-01 -9.928630199999999989e-04 5.673209000000000168e-01
1.403637136338319063e+09 4.779649100000000345e-02 -6.914130300000000118e-02 -2.157785000000000120e-01 -6.252530600000000272e-02 -8.306857100000000216e-01 -2.580906300000000101e-03 5.532135000000000247e-01
1.403637136388319016e+09 1.523846600000000086e-02 -8.688830499999999901e-02 -2.223724900000000060e-01 -6.407673799999999420e-02 -8.382234200000000524e-01 -6.556477899999999664e-04 5.415489199999999892e-01
1.403637136438318968e+09 2.188688700000000070e-02 -8.230505100000000407e-02 -2.548995600000000250e-01 -6.457541299999999818e-02 -8.453787999999999858e-01 3.830538200000000153e-03 5.302358299999999636e-01
1.403637136488318920e+09 3.114510499999999932e-02 -7.584173700000000629e-02 -2.801010400000000233e-01 -6.582893800000000351e-02 -8.508515500000000120e-01 8.957739899999999159e-03 5.211889699999999737e-01
1.403637136538319111e+09 4.832400600000000268e-02 -7.843871900000000397e-02 -2.966122500000000217e-01 -6.743821099999999791e-02 -8.544199700000000286e-01 1.329661199999999932e-02 5.150163100000000327e-01
1.403637136588319063e+09 5.001082099999999697e-02 -7.841907900000000264e-02 -3.058301900000000018e-01 -6.803360699999999595e-02 -8.567752800000000279e-01 1.538386899999999967e-02 5.109509500000000148e-01
1.403637136638319016e+09 5.040970100000000120e-02 -7.730503199999999575e-02 -3.049376799999999887e-01 -6.724488200000000582e-02 -8.583808499999999730e-01 1.540696599999999937e-02 5.083532899999999577e-01
1.403637136688318968e+09 6.777695000000000247e-02 -8.120864599999999545e-02 -2.964617600000000186e-01 -6.522377299999999878e-02 -8.589519399999999694e-01 1.368432900000000028e-02 5.077008600000000316e-01
1.403637136738318920e+09 6.735796600000000522e-02 -7.943867300000000131e-02 -2.734936800000000168e-01 -6.536672300000000158e-02 -8.586797400000000247e-01 1.427165799999999957e-02 5.081265799999999944e-01
1.403637136788319111e+09 5.624938100000000107e-02 -8.290232499999999893e-02 -2.420689099999999983e-01 -6.514326800000000417e-02 -8.569464500000000262e-01 1.323125999999999990e-02 5.111008400000000007e-01
1.403637136838319063e+09 5.537903500000000007e-02 -8.271414400000000333e-02 -2.013881499999999880e-01 -6.391609500000000610e-02 -8.531284700000000276e-01 1.233787700000000057e-02 5.176237200000000094e-01
1.403637136888319016e+09 5.059609300000000170e-02 -8.017291099999999948e-02 -1.544318100000000027e-01 -6.326357300000000350e-02 -8.475356099999999948e-01 9.360819299999999926e-03 5.268714100000000400e-01
1.403637136938318968e+09 4.823139600000000277e-02 -7.195470399999999433e-02 -1.066179599999999977e-01 -6.437680899999999318e-02 -8.410336600000000162e-01 6.216885899999999993e-03 5.371027499999999621e-01
1.403637136988318920e+09 4.389124500000000234e-02 -7.709860999999999798e-02 -5.701371000000000216e-02 -6.706064999999999943e-02 -8.343963500000000089e-01 4.725554499999999819e-04 5.470698099999999897e-01
1.403637137038319111e+09 4.509219099999999675e-02 -7.253929800000000205e-02 -1.219724800000000081e-02 -7.121605000000000296e-02 -8.273004200000000363e-01 -3.337997599999999870e-03 5.572173200000000159e-01
1.403637137088319063e+09 4.742489800000000005e-02 -6.865155800000000141e-02 2.956822799999999848e-02 -7.561335199999999479e-02 -8.200174599999999758e-01 -6.403024099999999816e-03 5.672856200000000459e-01
1.403637137138319016e+09 4.681608400000000086e-02 -6.647480599999999740e-02 6.419439999999999868e-02 -8.035096999999999379e-02 -8.127650800000000286e-01 -4.407126100000000393e-03 5.770071300000000347e-01
1.403637137188318968e+09 4.631980900000000345e-02 -6.525489299999999437e-02 8.914239899999999717e-02 -8.325323799999999330e-02 -8.066347499999999560e-01 -9.457699100000000001e-04 5.851567100000000243e-01
1.403637137238318920e+09 4.560167300000000229e-02 -6.373270500000000061e-02 1.032328200000000029e-01 -8.256425000000000569e-02 -8.023559599999999792e-01 4.765562700000000010e-04 5.911073000000000022e-01
1.403637137288319111e+09 4.450744699999999859e-02 -6.217605400000000143e-02 1.064921900000000005e-01 -8.189197099999999396e-02 -7.996105500000000310e-01 1.102130500000000001e-04 5.949089499999999919e-01
1.403637137338319063e+09 4.310739899999999764e-02 -6.124960200000000021e-02 9.929082399999999975e-02 -8.100977400000000661e-02 -7.976621699999999482e-01 -8.854232499999999595e-04 5.976384300000000538e-01
1.403637137388319016e+09 4.155049200000000137e-02 -6.163612499999999994e-02 8.182144900000000443e-02 -7.936127799999999344e-02 -7.968016399999999777e-01 -1.151912499999999898e-03 5.990055199999999580e-01
1.403637137438318968e+09 4.262187900000000140e-02 -5.836983400000000238e-02 5.004920000000000202e-02 -6.442739000000000105e-02 -7.908193300000000425e-01 -1.640305499999999972e-02 6.084281599999999957e-01
1.403637137488318920e+09 4.143159300000000267e-02 -5.906811499999999743e-02 1.681148400000000154e-02 -6.210158500000000081e-02 -7.937165600000000154e-01 -1.800883299999999840e-02 6.048413799999999840e-01
1.403637137538319111e+09 3.921738300000000149e-02 -6.066103500000000204e-02 -2.193422199999999975e-02 -5.905613600000000213e-02 -7.987330799999999842e-01 -1.956948199999999916e-02 5.984604199999999929e-01
1.403637137588319063e+09 3.603717499999999768e-02 -6.251094199999999990e-02 -6.451535299999999751e-02 -5.620360600000000317e-02 -8.057100900000000454e-01 -2.376563500000000023e-02 5.891583799999999815e-01
1.403637137638319016e+09 3.517977099999999857e-02 -6.541192599999999524e-02 -1.080927500000000013e-01 -5.507810800000000062e-02 -8.142646999999999524e-01 -2.782239300000000082e-02 5.772047399999999939e-01
1.403637137688318968e+09 3.512143300000000051e-02 -6.802643299999999726e-02 -1.519874999999999976e-01 -5.603284699999999674e-02 -8.227094700000000538e-01 -2.904139799999999952e-02 5.649478199999999894e-01
1.403637137738318920e+09 3.617341500000000043e-02 -7.118537599999999466e-02 -1.938494799999999907e-01 -5.675549399999999661e-02 -8.302799299999999993e-01 -2.665979900000000138e-02 5.538080100000000172e-01
1.403637137788319111e+09 3.998104999999999715e-02 -7.377998199999999396e-02 -2.310245999999999966e-01 -5.692401999999999879e-02 -8.361783699999999486e-01 -2.253869299999999853e-02 5.450297200000000508e-01
1.403637137838319063e+09 4.338878399999999969e-02 -7.624260700000000390e-02 -2.645951300000000117e-01 -5.636844900000000103e-02 -8.406945300000000509e-01 -1.828942299999999910e-02 5.382571900000000520e-01
1.403637137888319016e+09 4.729197200000000156e-02 -7.805731900000000001e-02 -2.930678700000000081e-01 -5.469970600000000072e-02 -8.448345999999999911e-01 -1.452469699999999961e-02 5.320258199999999826e-01
1.403637137938318968e+09 5.151947999999999944e-02 -7.640609900000000509e-02 -3.107525600000000110e-01 -5.206587299999999863e-02 -8.495452500000000295e-01 -1.545913099999999922e-02 5.247123299999999491e-01
1.403637137988318920e+09 5.440299099999999777e-02 -7.553751899999999742e-02 -3.175804799999999983e-01 -5.064642800000000028e-02 -8.543399099999999802e-01 -1.540198199999999983e-02 5.170116500000000448e-01
1.403637138038319111e+09 5.604912299999999931e-02 -7.457225500000000395e-02 -3.099825700000000128e-01 -5.054013100000000203e-02 -8.585335499999999787e-01 -1.510823199999999922e-02 5.100368400000000468e-01
1.403637138088319063e+09 5.597073400000000115e-02 -7.253066299999999522e-02 -2.918742500000000017e-01 -5.156304600000000127e-02 -8.602353400000000150e-01 -1.270877299999999960e-02 5.071241399999999455e-01
1.403637138138319016e+09 5.473181299999999722e-02 -7.233892599999999784e-02 -2.641582199999999991e-01 -4.990715800000000008e-02 -8.584816699999999745e-01 -1.070155000000000065e-02 5.102979300000000107e-01
1.403637138188318968e+09 5.357666500000000248e-02 -7.016856999999999955e-02 -2.249176800000000087e-01 -4.422572300000000151e-02 -8.550323800000000363e-01 -1.331694500000000017e-02 5.165136700000000358e-01
1.403637138238318920e+09 5.099840299999999771e-02 -6.478239299999999368e-02 -1.800427900000000081e-01 -3.820839100000000127e-02 -8.489370899999999498e-01 -2.220674400000000048e-02 5.266429400000000038e-01
1.403637138288319111e+09 4.942089599999999888e-02 -6.203211299999999984e-02 -1.301514599999999966e-01 -3.625494800000000212e-02 -8.405340199999999928e-01 -2.874249699999999880e-02 5.397795899999999758e-01
1.403637138338319063e+09 4.853115699999999838e-02 -6.016451300000000280e-02 -8.038262000000000185e-02 -3.663134500000000265e-02 -8.308050900000000238e-01 -3.336615200000000309e-02 5.543534500000000254e-01
1.403637138388319016e+09 4.696126800000000046e-02 -5.918819300000000005e-02 -3.352563499999999808e-02 -4.007314900000000235e-02 -8.201382099999999786e-01 -3.694229400000000052e-02 5.695636299999999874e-01
1.403637138438318968e+09 4.638005199999999800e-02 -5.841126099999999904e-02 9.511679599999999651e-03 -4.246997899999999798e-02 -8.102092100000000130e-01 -4.219159599999999788e-02 5.830756400000000061e-01
1.403637138488318920e+09 4.632540400000000058e-02 -5.750455200000000044e-02 4.455301099999999653e-02 -4.602727300000000049e-02 -8.017596999999999641e-01 -4.593613800000000136e-02 5.940982599999999891e-01
1.403637138538319111e+09 4.702773300000000212e-02 -5.810764799999999786e-02 7.055272299999999774e-02 -4.913951500000000167e-02 -7.950986100000000389e-01 -4.785202999999999679e-02 6.025891599999999571e-01
1.403637138588319063e+09 4.745051699999999761e-02 -6.094461999999999796e-02 8.551177599999999768e-02 -4.879647200000000046e-02 -7.897716700000000367e-01 -5.153620400000000212e-02 6.092812399999999462e-01
1.403637138638319016e+09 4.696388099999999899e-02 -6.058732499999999743e-02 8.909259399999999718e-02 -4.949703999999999909e-02 -7.870524399999999643e-01 -5.032563500000000051e-02 6.128342599999999640e-01
1.403637138688318968e+09 4.567279800000000056e-02 -6.026367700000000160e-02 8.181134800000000595e-02 -4.966318100000000069e-02 -7.867485800000000307e-01 -4.897434099999999763e-02 6.133202700000000007e-01
1.403637138738318920e+09 4.333977900000000189e-02 -6.017278200000000105e-02 6.391142700000000676e-02 -5.082555200000000301e-02 -7.879855700000000240e-01 -4.570316800000000235e-02 6.118878300000000214e-01
1.403637138788319111e+09 3.810260299999999878e-02 -5.906338900000000086e-02 4.005492900000000300e-02 -5.277010599999999718e-02 -7.914133800000000551e-01 -4.349622699999999842e-02 6.074440399999999629e-01
1.403637138838319063e+09 3.437383399999999894e-02 -5.689897499999999747e-02 7.726591700000000340e-03 -5.517709500000000239e-02 -7.956959099999999507e-01 -4.268469800000000008e-02 6.016656200000000121e-01
1.403637138888319016e+09 3.064710299999999846e-02 -5.523614100000000249e-02 -3.183540199999999876e-02 -5.616522699999999813e-02 -8.008608699999999470e-01 -4.196609800000000029e-02 5.947320200000000279e-01
1.403637138938318968e+09 2.771917100000000078e-02 -5.508087700000000031e-02 -7.586584600000000067e-02 -5.515127899999999750e-02 -8.060208300000000214e-01 -4.036694100000000340e-02 5.879279499999999770e-01
1.403637138988318920e+09 2.469187800000000044e-02 -5.560755299999999707e-02 -1.205094399999999955e-01 -5.559975999999999807e-02 -8.099693100000000534e-01 -3.270778199999999775e-02 5.829138699999999451e-01
1.403637139038319111e+09 2.139759399999999895e-02 -5.764840599999999926e-02 -1.651518100000000100e-01 -5.566119199999999823e-02 -8.134341400000000277e-01 -2.441682200000000122e-02 5.784726000000000035e-01
1.403637139088319063e+09 1.903036599999999995e-02 -5.954085600000000311e-02 -2.067182899999999990e-01 -5.615104099999999876e-02 -8.161954200000000048e-01 -1.692562300000000075e-02 5.747918100000000141e-01
1.403637139138319016e+09 1.765053100000000055e-02 -6.195835000000000231e-02 -2.441105399999999870e-01 -5.595220499999999791e-02 -8.186679100000000542e-01 -1.176762500000000031e-02 5.714137900000000325e-01
1.403637139188318968e+09 1.693000100000000008e-02 -6.449452299999999805e-02 -2.784971099999999922e-01 -5.552613599999999677e-02 -8.210458000000000478e-01 -6.592995899999999805e-03 5.681172199999999783e-01
1.403637139238318920e+09 1.627526500000000056e-02 -6.639029100000000405e-02 -3.075028799999999785e-01 -5.376123099999999960e-02 -8.229196199999999628e-01 -4.239846900000000113e-03 5.655926599999999693e-01
1.403637139288319111e+09 1.480181000000000031e-02 -6.753040100000000379e-02 -3.306634099999999910e-01 -5.175858099999999795e-02 -8.241919500000000065e-01 -2.602080200000000173e-03 5.639343100000000497e-01
1.403637139338319063e+09 1.244759800000000069e-02 -6.886177400000000060e-02 -3.474136600000000130e-01 -4.933846699999999696e-02 -8.248109900000000216e-01 -2.199032899999999943e-03 5.632474699999999723e-01
1.403637139388319016e+09 8.982821999999999682e-03 -6.954260299999999451e-02 -3.598264299999999749e-01 -4.586175499999999711e-02 -8.253405900000000406e-01 -2.410202000000000178e-03 5.627644200000000430e-01
1.403637139438318968e+09 6.090498700000000418e-03 -6.970741499999999480e-02 -3.688604100000000274e-01 -4.128078300000000145e-02 -8.252769399999999589e-01 -1.927714600000000065e-04 5.632173900000000399e-01
1.403637139488318920e+09 4.021649799999999809e-03 -6.976257099999999545e-02 -3.743491800000000036e-01 -3.742770900000000345e-02 -8.243877200000000460e-01 2.936844899999999960e-03 5.647790900000000391e-01
1.403637139538319111e+09 2.340888299999999839e-03 -7.015225999999999407e-02 -3.776498899999999881e-01 -3.512831699999999918e-02 -8.230997399999999686e-01 6.159762099999999650e-03 5.667758600000000202e-01
1.403637139588319063e+09 1.454941900000000050e-03 -7.192083500000000240e-02 -3.799893599999999982e-01 -3.365163699999999813e-02 -8.213531699999999658e-01 7.125520399999999907e-03 5.693819100000000466e-01
1.403637139638319016e+09 -2.577295800000000119e-03 -7.310589300000000512e-02 -3.825553800000000004e-01 -3.136562600000000062e-02 -8.187903600000000504e-01 7.268300000000000108e-03 5.731890800000000175e-01
1.403637139688318968e+09 -2.988589800000000102e-03 -7.426327900000000148e-02 -3.864332500000000059e-01 -2.922168899999999861e-02 -8.173773600000000528e-01 7.699248500000000286e-03 5.753095400000000081e-01
1.403637139738318920e+09 -3.342685199999999822e-03 -7.533858200000000116e-02 -3.909233599999999975e-01 -2.785542699999999858e-02 -8.164534799999999537e-01 8.643306499999999643e-03 5.766741499999999965e-01
1.403637139788319111e+09 -4.028319199999999892e-03 -7.517892499999999367e-02 -3.950723700000000060e-01 -2.717237499999999861e-02 -8.160838299999999546e-01 8.181889100000000817e-03 5.772364300000000226e-01
1.403637139838319063e+09 -3.784614600000000151e-03 -7.432528400000000535e-02 -3.975476399999999799e-01 -2.809260300000000071e-02 -8.142564700000000100e-01 9.522751700000000111e-03 5.797469400000000439e-01
1.403637139888319016e+09 -3.394507100000000201e-03 -7.313714600000000010e-02 -3.979929400000000173e-01 -2.921384499999999870e-02 -8.099957300000000249e-01 9.505264200000000316e-03 5.856305299999999825e-01
1.403637139938318968e+09 -2.698460000000000181e-03 -7.171234599999999626e-02 -3.987751600000000174e-01 -3.213922999999999780e-02 -8.068072400000000366e-01 9.257513699999999138e-03 5.898673100000000336e-01
1.403637139988318920e+09 -2.636482299999999990e-03 -7.113614599999999732e-02 -4.005408100000000249e-01 -3.600314100000000239e-02 -8.049526799999999760e-01 8.971988400000000322e-03 5.921777299999999578e-01
1.403637140038319111e+09 -5.696603300000000272e-04 -7.043454600000000065e-02 -4.008295299999999894e-01 -4.083892799999999657e-02 -8.018805100000000463e-01 9.865484699999999690e-03 5.960054599999999869e-01
1.403637140088319063e+09 1.574122199999999916e-03 -6.931535399999999569e-02 -4.003161700000000267e-01 -4.254292099999999743e-02 -7.983687400000000212e-01 6.954608200000000212e-03 6.006239199999999778e-01
1.403637140138319016e+09 3.876681900000000184e-03 -6.871331699999999598e-02 -3.995040200000000152e-01 -4.467132099999999995e-02 -7.945734800000000542e-01 4.569928800000000284e-03 6.055052300000000054e-01
1.403637140188318968e+09 5.673118799999999837e-03 -6.799482099999999696e-02 -3.991986000000000145e-01 -4.667636099999999955e-02 -7.927132700000000254e-01 3.857407299999999865e-03 6.077928200000000114e-01
1.403637140238318920e+09 5.985324499999999937e-03 -6.593236199999999436e-02 -4.000987100000000241e-01 -4.800804899999999709e-02 -7.935653499999999472e-01 1.682104600000000009e-03 6.065858899999999609e-01
1.403637140288319111e+09 6.297899499999999769e-03 -6.474734699999999676e-02 -4.007043000000000132e-01 -4.929830200000000218e-02 -7.934196399999999816e-01 1.775494500000000028e-03 6.066727299999999934e-01
1.403637140338319063e+09 6.636217600000000015e-03 -6.391013800000000522e-02 -4.014750000000000263e-01 -5.101296899999999829e-02 -7.929530799999999768e-01 3.436767700000000099e-03 6.071336600000000194e-01
1.403637140388319016e+09 6.662599100000000420e-03 -6.412321899999999519e-02 -4.013909299999999791e-01 -5.209939000000000237e-02 -7.927886499999999836e-01 4.771090000000000400e-03 6.072471000000000396e-01
1.403637140438318968e+09 6.813875399999999756e-03 -6.403445400000000454e-02 -4.013511900000000243e-01 -5.146464700000000225e-02 -7.929353799999999675e-01 4.149658900000000386e-03 6.071142099999999875e-01
1.403637140488318920e+09 6.792056999999999782e-03 -6.425246499999999472e-02 -4.014008900000000102e-01 -5.222602099999999747e-02 -7.927797500000000053e-01 4.987461900000000198e-03 6.072461099999999501e-01
1.403637140538319111e+09 6.661331599999999707e-03 -6.423025599999999946e-02 -4.014223000000000097e-01 -5.226863400000000132e-02 -7.927940199999999882e-01 5.028255100000000172e-03 6.072234699999999874e-01
1.403637140588319063e+09 6.718928699999999685e-03 -6.455895300000000225e-02 -4.014115400000000111e-01 -5.293311299999999692e-02 -7.926929299999999623e-01 6.039501200000000139e-03 6.072886800000000251e-01
1.403637140638319016e+09 6.652061199999999980e-03 -6.451313200000000081e-02 -4.014495499999999883e-01 -5.284905399999999948e-02 -7.927080499999999974e-01 5.950437499999999998e-03 6.072771399999999931e-01
1.403637140688318968e+09 6.676579200000000262e-03 -6.458982900000000138e-02 -4.014533299999999971e-01 -5.288573700000000211e-02 -7.927029599999999565e-01 6.125525599999999925e-03 6.072788500000000367e-01
1.403637140738318920e+09 6.672734799999999883e-03 -6.456431899999999502e-02 -4.014692200000000155e-01 -5.280879100000000076e-02 -7.927013400000000320e-01 6.043676300000000098e-03 6.072884800000000194e-01
1.403637140788319111e+09 6.678014399999999615e-03 -6.458593999999999447e-02 -4.014608900000000147e-01 -5.283224799999999832e-02 -7.927022799999999814e-01 6.142077000000000127e-03 6.072842200000000412e-01
1.403637140838319063e+09 6.695328900000000263e-03 -6.461137000000000130e-02 -4.014509199999999889e-01 -5.288020000000000220e-02 -7.926967700000000505e-01 6.157451500000000154e-03 6.072870900000000294e-01
1.403637140888319016e+09 6.703423099999999621e-03 -6.462483800000000389e-02 -4.014664000000000010e-01 -5.295450299999999999e-02 -7.926975099999999941e-01 6.169531300000000336e-03 6.072795199999999616e-01
1.403637140938318968e+09 6.686962099999999888e-03 -6.464170900000000552e-02 -4.014650399999999952e-01 -5.291557000000000205e-02 -7.926938599999999724e-01 6.099728399999999710e-03 6.072883799999999610e-01
1.403637140988318920e+09 6.704983400000000433e-03 -6.464685600000000254e-02 -4.014877000000000029e-01 -5.294730699999999901e-02 -7.927115799999999712e-01 6.146982799999999893e-03 6.072619999999999685e-01
1.403637141038319111e+09 6.690096300000000079e-03 -6.463385300000000500e-02 -4.014814199999999778e-01 -5.292997900000000200e-02 -7.927115900000000215e-01 6.122167700000000212e-03 6.072637600000000413e-01
1.403637141088319063e+09 6.700122499999999932e-03 -6.464314999999999645e-02 -4.014740399999999765e-01 -5.296274299999999963e-02 -7.927019299999999991e-01 6.152691099999999663e-03 6.072731999999999575e-01
1.403637141138319016e+09 6.682132500000000086e-03 -6.459337399999999507e-02 -4.014929199999999754e-01 -5.290299500000000127e-02 -7.926980099999999529e-01 6.075087100000000316e-03 6.072843100000000494e-01
1.403637141188318968e+09 6.703420699999999670e-03 -6.461066599999999716e-02 -4.015051600000000276e-01 -5.294968399999999686e-02 -7.927007999999999832e-01 6.184217599999999870e-03 6.072754900000000289e-01
1.403637141238318920e+09 6.702483300000000067e-03 -6.458940000000000514e-02 -4.015032199999999940e-01 -5.289686500000000124e-02 -7.927029700000000068e-01 6.130372900000000125e-03 6.072778199999999682e-01
1.403637141288319111e+09 6.708394200000000404e-03 -6.458267400000000658e-02 -4.015017100000000116e-01 -5.290936200000000145e-02 -7.926999900000000210e-01 6.149830700000000032e-03 6.072804200000000430e-01
1.403637141338319063e+09 6.740264400000000287e-03 -6.460417000000000243e-02 -4.014996800000000254e-01 -5.291157999999999972e-02 -7.926907499999999995e-01 6.178273800000000024e-03 6.072919900000000037e-01
1.403637141388319016e+09 6.743980099999999714e-03 -6.460484900000000585e-02 -4.014930999999999917e-01 -5.289957399999999782e-02 -7.926974300000000362e-01 6.136730499999999700e-03 6.072847500000000398e-01
1.403637141438318968e+09 6.751445800000000289e-03 -6.460852799999999840e-02 -4.015090900000000129e-01 -5.290030300000000268e-02 -7.927104499999999554e-01 6.136230700000000135e-03 6.072676900000000266e-01
